team_id,year,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,team_id_tuple,team_id,year,new_id
9773,2014,52,1,50.0,53,1,1,56,1,66,1,68,2,1,58,1,60,1,60,1,1,"(9773, 2014)",9773,2014,97732014
9773,2015,70,2,50.0,53,1,1,56,1,66,1,68,2,1,58,1,60,1,60,1,1,"(9773, 2015)",9773,2015,97732015
9776,2012,64,1,,54,1,1,52,1,66,1,62,1,1,54,1,42,1,48,1,1,"(9776, 2012)",9776,2012,97762012
9776,2013,68,2,,54,1,1,62,1,66,1,67,2,0,57,1,47,1,53,1,1,"(9776, 2013)",9776,2013,97762013
9776,2014,61,1,60.0,62,1,1,59,1,43,1,55,1,1,30,0,40,1,39,1,1,"(9776, 2014)",9776,2014,97762014
9776,2015,66,1,44.0,54,1,1,62,1,59,1,51,1,0,57,1,47,1,53,1,1,"(9776, 2015)",9776,2015,97762015
9777,2010,30,0,,55,1,1,45,1,70,2,60,1,1,55,1,60,1,55,1,1,"(9777, 2010)",9777,2010,97772010
9777,2012,48,1,,51,1,1,53,1,66,1,45,1,1,49,1,45,1,49,1,1,"(9777, 2012)",9777,2012,97772012
9777,2013,48,1,,51,1,1,53,1,66,1,45,1,1,49,1,45,1,49,1,1,"(9777, 2013)",9777,2013,97772013
9783,2010,30,0,,30,0,1,30,0,45,1,65,1,1,35,1,35,1,45,1,0,"(9783, 2010)",9783,2010,97832010
9783,2011,56,1,,42,1,1,57,1,69,2,61,1,1,38,1,44,1,69,2,1,"(9783, 2011)",9783,2011,97832011
9783,2012,56,1,,46,1,1,38,1,52,1,68,2,1,45,1,50,1,59,1,1,"(9783, 2012)",9783,2012,97832012
9783,2013,56,1,,46,1,1,38,1,52,1,68,2,1,45,1,50,1,59,1,1,"(9783, 2013)",9783,2013,97832013
9783,2014,56,1,55.0,46,1,1,38,1,52,1,68,2,1,45,1,50,1,59,1,1,"(9783, 2014)",9783,2014,97832014
9783,2015,53,1,55.0,47,1,1,38,1,52,1,55,1,1,45,1,50,1,59,1,0,"(9783, 2015)",9783,2015,97832015
9788,2010,65,1,,45,1,1,50,1,70,2,65,1,1,55,1,40,1,65,1,1,"(9788, 2010)",9788,2010,97882010
9788,2011,63,1,,46,1,1,60,1,51,1,61,1,1,49,1,58,1,49,1,1,"(9788, 2011)",9788,2011,97882011
9788,2012,57,1,,64,1,1,54,1,48,1,55,1,1,33,0,43,1,38,1,1,"(9788, 2012)",9788,2012,97882012
9788,2013,76,2,,40,1,1,66,1,48,1,30,0,0,33,0,53,1,41,1,1,"(9788, 2013)",9788,2013,97882013
9788,2014,31,0,53.0,32,0,1,38,1,26,0,49,1,0,43,1,50,1,41,1,1,"(9788, 2014)",9788,2014,97882014
9788,2015,31,0,53.0,32,0,1,38,1,26,0,49,1,0,41,1,48,1,39,1,1,"(9788, 2015)",9788,2015,97882015
9789,2010,70,2,,45,1,1,70,2,34,1,66,1,0,54,1,70,2,53,1,0,"(9789, 2010)",9789,2010,97892010
9789,2011,73,2,,43,1,1,60,1,53,1,64,1,1,59,1,67,2,46,1,1,"(9789, 2011)",9789,2011,97892011
9789,2012,71,2,,45,1,1,67,2,44,1,70,2,0,58,1,69,2,46,1,1,"(9789, 2012)",9789,2012,97892012
9789,2013,74,2,,45,1,1,70,2,48,1,76,2,1,60,1,70,2,48,1,1,"(9789, 2013)",9789,2013,97892013
9789,2014,76,2,33.0,61,1,1,53,1,44,1,73,2,0,60,1,68,2,43,1,1,"(9789, 2014)",9789,2014,97892014
9789,2015,71,2,37.0,40,1,1,70,2,44,1,49,1,0,65,1,71,2,40,1,1,"(9789, 2015)",9789,2015,97892015
9790,2010,70,2,,60,1,1,70,2,60,1,70,2,1,70,2,45,1,60,1,1,"(9790, 2010)",9790,2010,97902010
9790,2011,52,1,,29,0,1,61,1,58,1,54,1,1,60,1,55,1,52,1,1,"(9790, 2011)",9790,2011,97902011
9790,2012,46,1,,40,1,1,60,1,55,1,39,1,1,55,1,47,1,48,1,1,"(9790, 2012)",9790,2012,97902012
9790,2013,34,1,,38,1,1,34,1,59,1,48,1,1,45,1,35,1,58,1,1,"(9790, 2013)",9790,2013,97902013
9790,2014,45,1,61.0,58,1,1,60,1,73,2,62,1,1,45,1,32,0,63,1,1,"(9790, 2014)",9790,2014,97902014
9790,2015,42,1,56.0,52,1,1,62,1,58,1,47,1,1,44,1,41,1,49,1,1,"(9790, 2015)",9790,2015,97902015
9791,2010,30,0,,45,1,1,31,0,43,1,59,1,1,30,0,30,0,30,0,1,"(9791, 2010)",9791,2010,97912010
9791,2011,69,2,,45,1,1,40,1,70,2,45,1,1,36,1,66,1,34,1,1,"(9791, 2011)",9791,2011,97912011
9791,2012,43,1,,27,0,1,55,1,58,1,60,1,1,33,0,43,1,47,1,1,"(9791, 2012)",9791,2012,97912012
9791,2013,39,1,,32,0,1,40,1,42,1,66,1,0,47,1,43,1,47,1,1,"(9791, 2013)",9791,2013,97912013
9791,2014,46,1,55.0,32,0,1,48,1,58,1,59,1,1,60,1,62,1,47,1,1,"(9791, 2014)",9791,2014,97912014
9791,2015,50,1,36.0,61,1,1,48,1,58,1,59,1,1,60,1,62,1,47,1,1,"(9791, 2015)",9791,2015,97912015
9798,2010,70,2,,70,2,1,70,2,70,2,70,2,1,70,2,60,1,70,2,1,"(9798, 2010)",9798,2010,97982010
9798,2011,49,1,,36,1,1,57,1,73,2,55,1,1,49,1,31,0,67,2,1,"(9798, 2011)",9798,2011,97982011
9798,2012,49,1,,49,1,1,46,1,58,1,56,1,1,49,1,51,1,45,1,1,"(9798, 2012)",9798,2012,97982012
9798,2013,49,1,,61,1,1,55,1,58,1,37,1,1,39,1,44,1,52,1,1,"(9798, 2013)",9798,2013,97982013
9798,2014,44,1,26.0,72,2,1,71,2,39,1,37,1,1,58,1,52,1,52,1,1,"(9798, 2014)",9798,2014,97982014
9798,2015,44,1,36.0,64,1,1,62,1,65,1,42,1,1,51,1,47,1,52,1,1,"(9798, 2015)",9798,2015,97982015
9800,2010,70,2,,70,2,1,70,2,70,2,70,2,1,60,1,70,2,70,2,1,"(9800, 2010)",9800,2010,98002010
9800,2011,48,1,,48,1,1,52,1,48,1,48,1,1,43,1,44,1,51,1,1,"(9800, 2011)",9800,2011,98002011
9800,2012,60,1,,75,2,1,62,1,45,1,60,1,1,50,1,48,1,40,1,1,"(9800, 2012)",9800,2012,98002012
9800,2013,42,1,,43,1,1,47,1,46,1,60,1,1,53,1,49,1,42,1,1,"(9800, 2013)",9800,2013,98002013
9800,2014,58,1,50.0,70,2,1,62,1,56,1,61,1,1,50,1,49,1,41,1,1,"(9800, 2014)",9800,2014,98002014
9800,2015,38,1,53.0,33,0,1,53,1,58,1,53,1,1,60,1,58,1,48,1,1,"(9800, 2015)",9800,2015,98002015
9803,2010,30,0,,35,1,1,35,1,50,1,70,2,1,30,0,30,0,30,0,1,"(9803, 2010)",9803,2010,98032010
9803,2011,65,1,,51,1,1,33,0,38,1,53,1,1,48,1,57,1,34,1,0,"(9803, 2011)",9803,2011,98032011
9803,2012,55,1,,52,1,1,62,1,43,1,54,1,1,47,1,44,1,50,1,1,"(9803, 2012)",9803,2012,98032012
9803,2013,42,1,,44,1,1,49,1,40,1,38,1,1,47,1,44,1,55,1,1,"(9803, 2013)",9803,2013,98032013
9803,2014,43,1,46.0,44,1,1,59,1,45,1,42,1,1,39,1,37,1,42,1,1,"(9803, 2014)",9803,2014,98032014
9804,2010,45,1,,35,1,1,40,1,30,0,70,2,0,45,1,35,1,55,1,1,"(9804, 2010)",9804,2010,98042010
9804,2011,45,1,,35,1,1,40,1,47,1,35,1,1,45,1,45,1,55,1,1,"(9804, 2011)",9804,2011,98042011
9804,2012,50,1,,50,1,1,50,1,65,1,50,1,1,35,1,45,1,50,1,1,"(9804, 2012)",9804,2012,98042012
9804,2013,71,2,,36,1,1,37,1,72,2,53,1,0,39,1,46,1,52,1,1,"(9804, 2013)",9804,2013,98042013
9804,2014,76,2,69.0,64,1,1,64,1,72,2,53,1,1,39,1,34,1,52,1,1,"(9804, 2014)",9804,2014,98042014
9804,2015,69,2,69.0,36,1,1,37,1,69,2,53,1,1,39,1,46,1,52,1,1,"(9804, 2015)",9804,2015,98042015
9807,2010,30,0,,30,0,1,55,1,45,1,60,1,1,30,0,30,0,30,0,0,"(9807, 2010)",9807,2010,98072010
9807,2014,52,1,53.0,52,1,1,40,1,37,1,48,1,1,38,1,48,1,49,1,1,"(9807, 2014)",9807,2014,98072014
9807,2015,51,1,53.0,52,1,1,43,1,37,1,48,1,1,38,1,48,1,49,1,1,"(9807, 2015)",9807,2015,98072015
9809,2010,30,0,,30,0,1,45,1,50,1,70,2,1,30,0,30,0,30,0,1,"(9809, 2010)",9809,2010,98092010
9809,2011,50,1,,65,1,1,35,1,50,1,50,1,1,45,1,41,1,35,1,0,"(9809, 2011)",9809,2011,98092011
9810,2010,60,1,,35,1,1,35,1,70,2,60,1,1,65,1,30,0,45,1,1,"(9810, 2010)",9810,2010,98102010
9810,2011,52,1,,43,1,1,62,1,62,1,41,1,1,48,1,50,1,53,1,1,"(9810, 2011)",9810,2011,98102011
9810,2012,38,1,,34,1,1,47,1,45,1,48,1,1,46,1,45,1,54,1,1,"(9810, 2012)",9810,2012,98102012
9810,2013,41,1,,34,1,1,47,1,45,1,48,1,1,46,1,45,1,57,1,1,"(9810, 2013)",9810,2013,98102013
9810,2014,63,1,48.0,42,1,1,57,1,50,1,52,1,1,43,1,46,1,55,1,1,"(9810, 2014)",9810,2014,98102014
9810,2015,51,1,41.0,38,1,1,47,1,58,1,40,1,1,48,1,42,1,55,1,1,"(9810, 2015)",9810,2015,98102015
9817,2010,70,2,,70,2,1,70,2,70,2,65,1,1,70,2,70,2,65,1,1,"(9817, 2010)",9817,2010,98172010
9817,2011,64,1,,53,1,1,67,2,67,2,48,1,1,44,1,47,1,66,1,1,"(9817, 2011)",9817,2011,98172011
9817,2012,66,1,,66,1,1,45,1,60,1,60,1,1,48,1,50,1,45,1,1,"(9817, 2012)",9817,2012,98172012
9817,2013,67,2,,45,1,1,45,1,38,1,53,1,0,38,1,52,1,45,1,1,"(9817, 2013)",9817,2013,98172013
9817,2014,61,1,43.0,56,1,1,54,1,44,1,55,1,0,38,1,52,1,45,1,1,"(9817, 2014)",9817,2014,98172014
9817,2015,61,1,32.0,52,1,1,54,1,42,1,45,1,0,38,1,52,1,45,1,1,"(9817, 2015)",9817,2015,98172015
9823,2010,65,1,,40,1,0,65,1,70,2,70,2,0,70,2,40,1,65,1,1,"(9823, 2010)",9823,2010,98232010
9823,2011,42,1,,40,1,1,34,1,30,0,72,2,0,39,1,52,1,65,1,1,"(9823, 2011)",9823,2011,98232011
9823,2012,47,1,,40,1,1,34,1,31,0,55,1,1,49,1,35,1,50,1,1,"(9823, 2012)",9823,2012,98232012
9823,2013,56,1,,41,1,1,40,1,44,1,39,1,1,52,1,54,1,52,1,1,"(9823, 2013)",9823,2013,98232013
9823,2014,37,1,34.0,22,0,0,21,0,38,1,40,1,0,61,1,59,1,40,1,1,"(9823, 2014)",9823,2014,98232014
9823,2015,45,1,24.0,28,0,0,37,1,31,0,22,0,0,72,2,53,1,59,1,1,"(9823, 2015)",9823,2015,98232015
9824,2015,53,1,32.0,56,1,1,38,1,53,1,46,1,1,42,1,33,0,58,1,1,"(9824, 2015)",9824,2015,98242015
9825,2010,66,1,,30,0,0,30,0,45,1,35,1,0,30,0,40,1,50,1,1,"(9825, 2010)",9825,2010,98252010
9825,2011,75,2,,40,1,0,40,1,45,1,65,1,0,50,1,40,1,45,1,1,"(9825, 2011)",9825,2011,98252011
9825,2012,25,0,,32,0,1,41,1,34,1,30,0,0,57,1,57,1,52,1,1,"(9825, 2012)",9825,2012,98252012
9825,2013,30,0,,29,0,1,41,1,55,1,39,1,0,64,1,54,1,52,1,1,"(9825, 2013)",9825,2013,98252013
9825,2014,59,1,51.0,26,0,1,28,0,55,1,64,1,0,51,1,44,1,52,1,1,"(9825, 2014)",9825,2014,98252014
9825,2015,59,1,51.0,30,0,1,28,0,44,1,46,1,0,51,1,44,1,52,1,1,"(9825, 2015)",9825,2015,98252015
9826,2010,70,2,,70,2,1,70,2,70,2,65,1,1,65,1,60,1,60,1,1,"(9826, 2010)",9826,2010,98262010
9826,2011,53,1,,54,1,1,69,2,48,1,52,1,1,48,1,43,1,33,0,1,"(9826, 2011)",9826,2011,98262011
9826,2012,43,1,,46,1,1,69,2,66,1,47,1,1,44,1,27,0,53,1,1,"(9826, 2012)",9826,2012,98262012
9826,2013,52,1,,47,1,1,69,2,66,1,47,1,1,36,1,33,0,53,1,1,"(9826, 2013)",9826,2013,98262013
9826,2014,61,1,36.0,68,2,1,67,2,62,1,52,1,1,36,1,34,1,48,1,1,"(9826, 2014)",9826,2014,98262014
9826,2015,61,1,45.0,67,2,1,67,2,69,2,50,1,1,36,1,34,1,41,1,1,"(9826, 2015)",9826,2015,98262015
9827,2010,70,2,,35,1,1,70,2,50,1,70,2,1,55,1,70,2,70,2,0,"(9827, 2010)",9827,2010,98272010
9827,2011,50,1,,35,1,1,50,1,65,1,65,1,1,55,1,45,1,65,1,1,"(9827, 2011)",9827,2011,98272011
9827,2012,49,1,,37,1,1,49,1,64,1,51,1,1,44,1,46,1,49,1,1,"(9827, 2012)",9827,2012,98272012
9827,2013,49,1,,37,1,1,49,1,64,1,51,1,1,44,1,46,1,49,1,1,"(9827, 2013)",9827,2013,98272013
9827,2014,38,1,49.0,36,1,1,49,1,55,1,51,1,1,37,1,33,0,49,1,1,"(9827, 2014)",9827,2014,98272014
9827,2015,51,1,40.0,48,1,1,49,1,63,1,44,1,1,57,1,52,1,49,1,1,"(9827, 2015)",9827,2015,98272015
9829,2010,35,1,,55,1,1,65,1,55,1,45,1,1,70,2,65,1,70,2,1,"(9829, 2010)",9829,2010,98292010
9829,2011,65,1,,50,1,1,65,1,35,1,50,1,1,35,1,55,1,50,1,1,"(9829, 2011)",9829,2011,98292011
9829,2012,52,1,,48,1,1,37,1,37,1,37,1,1,35,1,34,1,51,1,1,"(9829, 2012)",9829,2012,98292012
9829,2013,52,1,,48,1,1,37,1,37,1,37,1,1,35,1,34,1,51,1,1,"(9829, 2013)",9829,2013,98292013
9829,2014,52,1,68.0,48,1,1,37,1,37,1,37,1,1,35,1,34,1,51,1,1,"(9829, 2014)",9829,2014,98292014
9829,2015,52,1,42.0,43,1,1,54,1,56,1,23,0,1,56,1,62,1,51,1,1,"(9829, 2015)",9829,2015,98292015
9830,2010,55,1,,35,1,1,60,1,65,1,35,1,1,30,0,45,1,30,0,1,"(9830, 2010)",9830,2010,98302010
9830,2011,50,1,,50,1,1,35,1,50,1,35,1,1,45,1,55,1,50,1,1,"(9830, 2011)",9830,2011,98302011
9830,2012,46,1,,51,1,1,52,1,34,1,49,1,1,47,1,43,1,50,1,1,"(9830, 2012)",9830,2012,98302012
9830,2013,46,1,,51,1,1,52,1,44,1,49,1,1,47,1,51,1,54,1,1,"(9830, 2013)",9830,2013,98302013
9830,2014,63,1,53.0,48,1,1,52,1,55,1,49,1,1,47,1,51,1,54,1,1,"(9830, 2014)",9830,2014,98302014
9830,2015,63,1,70.0,56,1,1,52,1,55,1,46,1,1,39,1,41,1,52,1,1,"(9830, 2015)",9830,2015,98302015
9831,2010,70,2,,70,2,1,60,1,30,0,65,1,1,70,2,70,2,70,2,1,"(9831, 2010)",9831,2010,98312010
9831,2011,50,1,,50,1,1,50,1,50,1,65,1,1,45,1,45,1,35,1,1,"(9831, 2011)",9831,2011,98312011
9831,2012,48,1,,66,1,1,49,1,51,1,34,1,1,26,0,47,1,64,1,1,"(9831, 2012)",9831,2012,98312012
9831,2013,48,1,,66,1,1,49,1,66,1,34,1,1,56,1,47,1,64,1,1,"(9831, 2013)",9831,2013,98312013
9831,2014,48,1,61.0,66,1,1,49,1,66,1,34,1,1,56,1,47,1,64,1,1,"(9831, 2014)",9831,2014,98312014
9831,2015,48,1,55.0,53,1,1,49,1,66,1,38,1,1,57,1,47,1,61,1,1,"(9831, 2015)",9831,2015,98312015
9836,2010,55,1,,40,1,1,40,1,40,1,55,1,1,30,0,60,1,30,0,0,"(9836, 2010)",9836,2010,98362010
9836,2011,65,1,,50,1,1,50,1,65,1,50,1,1,35,1,45,1,50,1,1,"(9836, 2011)",9836,2011,98362011
9836,2012,51,1,,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,1,"(9836, 2012)",9836,2012,98362012
9836,2013,51,1,,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,1,"(9836, 2013)",9836,2013,98362013
9836,2014,51,1,54.0,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,1,"(9836, 2014)",9836,2014,98362014
9836,2015,51,1,54.0,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,1,"(9836, 2015)",9836,2015,98362015
9837,2011,35,1,,50,1,1,65,1,50,1,50,1,1,45,1,45,1,50,1,1,"(9837, 2011)",9837,2011,98372011
9837,2012,61,1,,48,1,1,48,1,52,1,50,1,1,33,0,44,1,50,1,1,"(9837, 2012)",9837,2012,98372012
9837,2013,61,1,,48,1,1,48,1,52,1,50,1,1,33,0,44,1,50,1,1,"(9837, 2013)",9837,2013,98372013
9837,2014,48,1,58.0,48,1,1,48,1,52,1,50,1,1,33,0,44,1,50,1,1,"(9837, 2014)",9837,2014,98372014
9837,2015,48,1,37.0,49,1,1,48,1,52,1,58,1,1,33,0,44,1,50,1,1,"(9837, 2015)",9837,2015,98372015
9839,2010,50,1,,50,1,1,50,1,50,1,50,1,1,50,1,50,1,50,1,1,"(9839, 2010)",9839,2010,98392010
9839,2011,50,1,,42,1,1,50,1,62,1,50,1,1,38,1,47,1,49,1,1,"(9839, 2011)",9839,2011,98392011
9839,2012,41,1,,52,1,1,48,1,60,1,47,1,1,46,1,55,1,54,1,1,"(9839, 2012)",9839,2012,98392012
9839,2013,41,1,,52,1,1,60,1,52,1,52,1,1,29,0,42,1,49,1,1,"(9839, 2013)",9839,2013,98392013
9847,2010,50,1,,65,1,1,40,1,65,1,55,1,1,70,2,70,2,70,2,0,"(9847, 2010)",9847,2010,98472010
9847,2011,35,1,,35,1,1,35,1,35,1,50,1,1,45,1,55,1,65,1,1,"(9847, 2011)",9847,2011,98472011
9847,2012,49,1,,41,1,1,62,1,52,1,60,1,1,49,1,46,1,52,1,1,"(9847, 2012)",9847,2012,98472012
9847,2013,49,1,,41,1,1,62,1,52,1,60,1,1,49,1,46,1,52,1,1,"(9847, 2013)",9847,2013,98472013
9847,2014,49,1,70.0,55,1,1,62,1,61,1,68,2,1,57,1,53,1,56,1,1,"(9847, 2014)",9847,2014,98472014
9847,2015,49,1,47.0,34,1,1,62,1,61,1,35,1,1,57,1,53,1,56,1,1,"(9847, 2015)",9847,2015,98472015
9850,2010,65,1,,70,2,1,70,2,70,2,55,1,1,60,1,70,2,70,2,1,"(9850, 2010)",9850,2010,98502010
9850,2011,49,1,,52,1,1,48,1,64,1,66,1,1,34,1,54,1,48,1,1,"(9850, 2011)",9850,2011,98502011
9850,2012,63,1,,61,1,1,42,1,76,2,62,1,1,40,1,50,1,42,1,1,"(9850, 2012)",9850,2012,98502012
9850,2013,70,2,,70,2,1,56,1,67,2,48,1,1,40,1,43,1,53,1,1,"(9850, 2013)",9850,2013,98502013
9850,2014,45,1,28.0,64,1,1,55,1,67,2,42,1,1,40,1,43,1,51,1,1,"(9850, 2014)",9850,2014,98502014
9850,2015,45,1,38.0,55,1,1,46,1,54,1,47,1,1,38,1,39,1,51,1,1,"(9850, 2015)",9850,2015,98502015
9851,2010,50,1,,45,1,1,70,2,60,1,60,1,1,70,2,70,2,70,2,1,"(9851, 2010)",9851,2010,98512010
9851,2011,65,1,,35,1,1,65,1,65,1,65,1,1,55,1,45,1,65,1,1,"(9851, 2011)",9851,2011,98512011
9851,2012,64,1,,41,1,1,49,1,52,1,64,1,1,46,1,44,1,51,1,1,"(9851, 2012)",9851,2012,98512012
9851,2013,64,1,,41,1,1,49,1,52,1,64,1,1,46,1,44,1,51,1,1,"(9851, 2013)",9851,2013,98512013
9851,2014,64,1,62.0,41,1,1,49,1,52,1,64,1,1,46,1,44,1,51,1,1,"(9851, 2014)",9851,2014,98512014
9851,2015,64,1,62.0,41,1,1,49,1,52,1,64,1,1,46,1,44,1,51,1,1,"(9851, 2015)",9851,2015,98512015
9853,2010,65,1,,65,1,1,55,1,60,1,60,1,1,30,0,30,0,30,0,0,"(9853, 2010)",9853,2010,98532010
9853,2011,65,1,,35,1,1,35,1,65,1,65,1,1,35,1,45,1,65,1,1,"(9853, 2011)",9853,2011,98532011
9853,2012,49,1,,52,1,1,48,1,52,1,52,1,1,35,1,44,1,50,1,1,"(9853, 2012)",9853,2012,98532012
9853,2013,49,1,,52,1,1,48,1,52,1,52,1,1,35,1,44,1,50,1,1,"(9853, 2013)",9853,2013,98532013
9853,2014,58,1,55.0,52,1,1,48,1,52,1,52,1,1,35,1,44,1,50,1,1,"(9853, 2014)",9853,2014,98532014
9853,2015,58,1,55.0,52,1,1,48,1,64,1,52,1,1,48,1,51,1,49,1,1,"(9853, 2015)",9853,2015,98532015
9855,2010,70,2,,70,2,1,65,1,60,1,70,2,1,70,2,55,1,70,2,1,"(9855, 2010)",9855,2010,98552010
9855,2011,50,1,,50,1,1,50,1,50,1,50,1,1,45,1,45,1,50,1,1,"(9855, 2011)",9855,2011,98552011
9857,2010,65,1,,55,1,1,30,0,70,2,65,1,1,55,1,30,0,50,1,0,"(9857, 2010)",9857,2010,98572010
9857,2011,65,1,,35,1,1,35,1,35,1,50,1,1,30,0,50,1,50,1,1,"(9857, 2011)",9857,2011,98572011
9857,2012,40,1,,50,1,1,35,1,35,1,50,1,1,35,1,45,1,50,1,1,"(9857, 2012)",9857,2012,98572012
9857,2013,63,1,,48,1,1,49,1,63,1,63,1,0,43,1,43,1,48,1,1,"(9857, 2013)",9857,2013,98572013
9857,2014,63,1,53.0,48,1,1,32,0,48,1,52,1,1,28,0,54,1,48,1,1,"(9857, 2014)",9857,2014,98572014
9857,2015,63,1,53.0,48,1,1,32,0,48,1,52,1,1,30,0,54,1,48,1,1,"(9857, 2015)",9857,2015,98572015
9858,2010,30,0,,30,0,1,35,1,50,1,70,2,0,45,1,30,0,55,1,0,"(9858, 2010)",9858,2010,98582010
9858,2011,30,0,,50,1,1,50,1,65,1,65,1,1,45,1,45,1,55,1,1,"(9858, 2011)",9858,2011,98582011
9858,2012,35,1,,35,1,1,35,1,20,0,65,1,1,35,1,45,1,50,1,1,"(9858, 2012)",9858,2012,98582012
9858,2013,42,1,,43,1,1,45,1,25,0,75,2,0,41,1,52,1,62,1,1,"(9858, 2013)",9858,2013,98582013
9858,2014,42,1,56.0,27,0,1,54,1,25,0,75,2,1,41,1,52,1,57,1,1,"(9858, 2014)",9858,2014,98582014
9858,2015,42,1,56.0,43,1,1,41,1,48,1,69,2,1,41,1,52,1,57,1,1,"(9858, 2015)",9858,2015,98582015
9860,2010,70,2,,70,2,1,70,2,70,2,70,2,1,60,1,70,2,70,2,1,"(9860, 2010)",9860,2010,98602010
9860,2011,66,1,,53,1,1,53,1,68,2,66,1,1,56,1,68,2,66,1,1,"(9860, 2011)",9860,2011,98602011
9860,2012,55,1,,62,1,1,55,1,60,1,60,1,1,50,1,52,1,57,1,1,"(9860, 2012)",9860,2012,98602012
9860,2013,52,1,,53,1,1,59,1,60,1,64,1,1,52,1,53,1,57,1,1,"(9860, 2013)",9860,2013,98602013
9860,2014,55,1,51.0,62,1,1,55,1,61,1,60,1,1,49,1,52,1,57,1,1,"(9860, 2014)",9860,2014,98602014
9864,2010,60,1,,55,1,1,40,1,45,1,70,2,1,45,1,65,1,45,1,1,"(9864, 2010)",9864,2010,98642010
9864,2011,58,1,,54,1,1,54,1,55,1,61,1,1,45,1,47,1,54,1,1,"(9864, 2011)",9864,2011,98642011
9864,2012,41,1,,36,1,1,72,2,69,2,50,1,1,64,1,58,1,42,1,1,"(9864, 2012)",9864,2012,98642012
9864,2013,45,1,,36,1,1,72,2,69,2,50,1,1,64,1,58,1,42,1,1,"(9864, 2013)",9864,2013,98642013
9864,2014,45,1,42.0,36,1,1,69,2,69,2,50,1,1,64,1,58,1,42,1,1,"(9864, 2014)",9864,2014,98642014
9864,2015,42,1,51.0,36,1,1,41,1,40,1,50,1,1,47,1,37,1,52,1,0,"(9864, 2015)",9864,2015,98642015
9865,2010,65,1,,45,1,1,45,1,45,1,70,2,1,70,2,65,1,30,0,1,"(9865, 2010)",9865,2010,98652010
9865,2011,55,1,,53,1,1,57,1,54,1,69,2,1,58,1,68,2,67,2,1,"(9865, 2011)",9865,2011,98652011
9865,2012,42,1,,70,2,1,57,1,54,1,40,1,1,37,1,53,1,45,1,1,"(9865, 2012)",9865,2012,98652012
9865,2013,46,1,,65,1,1,57,1,54,1,40,1,1,37,1,53,1,45,1,1,"(9865, 2013)",9865,2013,98652013
9865,2014,46,1,41.0,65,1,1,57,1,54,1,40,1,1,37,1,53,1,45,1,1,"(9865, 2014)",9865,2014,98652014
9865,2015,46,1,41.0,65,1,1,57,1,54,1,40,1,1,37,1,53,1,45,1,1,"(9865, 2015)",9865,2015,98652015
9867,2010,30,0,,30,0,1,45,1,30,0,65,1,1,50,1,30,0,45,1,1,"(9867, 2010)",9867,2010,98672010
9867,2011,56,1,,51,1,1,68,2,52,1,60,1,1,57,1,50,1,67,2,1,"(9867, 2011)",9867,2011,98672011
9867,2014,56,1,50.0,57,1,1,56,1,51,1,54,1,1,52,1,50,1,65,1,1,"(9867, 2014)",9867,2014,98672014
9867,2015,56,1,50.0,57,1,1,56,1,51,1,54,1,1,52,1,50,1,69,2,1,"(9867, 2015)",9867,2015,98672015
9868,2010,30,0,,30,0,1,45,1,35,1,70,2,1,45,1,50,1,45,1,1,"(9868, 2010)",9868,2010,98682010
9868,2011,40,1,,58,1,1,56,1,54,1,49,1,1,46,1,52,1,67,2,1,"(9868, 2011)",9868,2011,98682011
9868,2012,60,1,,44,1,1,40,1,57,1,41,1,1,49,1,54,1,50,1,1,"(9868, 2012)",9868,2012,98682012
9868,2013,60,1,,44,1,1,40,1,57,1,41,1,1,49,1,54,1,50,1,1,"(9868, 2013)",9868,2013,98682013
9869,2010,70,2,,55,1,1,65,1,50,1,70,2,1,70,2,70,2,55,1,1,"(9869, 2010)",9869,2010,98692010
9869,2011,68,2,,53,1,1,67,2,51,1,65,1,1,58,1,51,1,55,1,1,"(9869, 2011)",9869,2011,98692011
9869,2012,51,1,,43,1,1,68,2,61,1,44,1,1,36,1,60,1,39,1,1,"(9869, 2012)",9869,2012,98692012
9869,2013,55,1,,43,1,1,68,2,61,1,44,1,1,36,1,60,1,39,1,1,"(9869, 2013)",9869,2013,98692013
9869,2014,55,1,48.0,43,1,1,68,2,61,1,44,1,1,36,1,60,1,39,1,1,"(9869, 2014)",9869,2014,98692014
9869,2015,55,1,48.0,50,1,1,62,1,59,1,38,1,1,45,1,54,1,41,1,1,"(9869, 2015)",9869,2015,98692015
9873,2010,60,1,,70,2,1,50,1,60,1,60,1,1,30,0,55,1,30,0,1,"(9873, 2010)",9873,2010,98732010
9873,2011,65,1,,50,1,1,50,1,65,1,50,1,1,45,1,45,1,65,1,1,"(9873, 2011)",9873,2011,98732011
